yellow_ratio,brown_ratio,green_ratio,black_ratio,texture_roughness,mean_brightness,std_brightness,edge_density,hue_mean,saturation_mean,image_id,days_to_death
0.030961076183431954,0.004374306582840237,0.25825166420118345,0.004605445636094675,0.0030726838514136276,172.4363731971154,44.24314792064452,0.011221801035502958,91.08904054178994,53.684206268491124,musa-acuminata-freshunripe-254b5ef1-2653-11ec-ad18-d8c4975e38aa_jpg.rf.696847263576d6a05d9da927bc820687.jpg,12
0.031452246671597635,0.004050711908284024,0.2577720506656805,0.004605445636094675,0.0030611099961700456,172.4385170118343,44.24016934896225,0.011077339127218935,90.96979012573965,53.68292922522189,musa-acuminata-freshunripe-254b5ef2-2653-11ec-9820-d8c4975e38aa_jpg.rf.0c8ba9a6ddda77d1d01513633ae7d16f.jpg,12
0.0346824149408284,0.004703679733727811,0.25609051405325445,0.0032243897928994083,0.0029669945650844316,178.125,42.201811072550605,0.01105422522189349,90.92032058986686,49.83149963017752,musa-acuminata-freshunripe-2552857b-2653-11ec-aae2-d8c4975e38aa-Copy_jpg.rf.321f318372392c9d251c76955f46f9e8.jpg,12
0.0197681675295858,0.0006298539201183432,0.22812268860946747,0.24132072855029585,0.016484001708171776,133.68546019785504,84.11620099496686,0.01201923076923077,71.89800411427515,47.067665957840234,musa-acuminata-freshunripe-25df24cf-2653-11ec-9860-d8c4975e38aa_jpg.rf.fdd2e9b5931095297e286721e24926d9.jpg,12
0.024113581730769232,0.003669332470414201,0.24105491863905326,0.005160179363905325,0.0026620105354038218,177.94882003513314,43.77603816894706,0.009129992603550297,95.15878097263314,51.230879021819526,musa-acuminata-freshunripe-2607ab8c-2653-11ec-89bb-d8c4975e38aa_jpg.rf.6c9371957132cce70ac27b138ae6c154.jpg,12
0.003056813979289941,0.0,0.3903302977071006,0.0,0.0008403979057165626,163.39855306952663,45.740627614281856,0.005160179363905325,85.68780625924556,67.02385355029585,musa-acuminata-freshunripe-26c655c0-2653-11ec-9a1c-d8c4975e38aa_jpg.rf.af26eaf2a1627e03ee561ae4c74380b3.jpg,12
0.01342917899408284,0.002086029955621302,0.24889631102071005,0.13810558431952663,0.014769100870030473,140.7623081545858,69.78891266319904,0.013336723372781065,81.71470506656804,57.29421112241124,musa-acuminata-freshunripe-26cb1a02-2653-11ec-99b2-d8c4975e38aa_jpg.rf.7d1bb8f40dad0a8f9367fb05ded3061a.jpg,12
0.01618551220414201,0.003016364644970414,0.3114772096893491,0.011088896079881656,0.0014095215850248547,159.63352903106508,48.280843038629634,0.008991309171597633,88.81573016826923,63.42586792714497,musa-acuminata-freshunripe-26de2b5e-2653-11ec-8ee8-d8c4975e38aa_jpg.rf.581123604f1a0c83f945e08416eba29a.jpg,12
0.010089219674556213,0.0,0.4091045673076923,0.0,0.001286308469832776,174.88030464127218,43.22647664922005,0.006171412721893491,83.54325767381657,61.45801359097633,musa-acuminata-freshunripe-273196c9-2653-11ec-bc93-d8c4975e38aa-Copy_jpg.rf.b9fd62c868d1a783e7e42c4ee1aa2e2d.jpg,12
0.027176174186390532,0.003461307322485207,0.2974817400147929,0.006385216346153846,0.0028787935488723475,176.52220668454143,46.28096680523767,0.009488258136094675,89.29742395525147,56.48625300480769,musa-acuminata-freshunripe-27365b06-2653-11ec-9d21-d8c4975e38aa-Copy_jpg.rf.75b059683f1b6b699e124da23253e6a1.jpg,12
0.0551613350591716,0.009262897559171597,0.4943948779585799,0.013232710798816568,0.00147657528347647,151.32806143676035,51.199986757358595,0.00811298076923077,72.59485946745562,83.72293361686391,musa-acuminata-freshunripe-279cd7ce-2653-11ec-a10b-d8c4975e38aa_jpg.rf.c649fd3694777062a6bbf5f2ec530779.jpg,12
0.03211099297337278,0.0011325813609467455,0.36199842825443784,0.0020224667159763313,0.0014081025792981332,173.10256795488166,47.43074486353186,0.007090190458579882,86.36124144785504,62.42827177329882,musa-acuminata-freshunripe-27a8c2a8-2653-11ec-845d-d8c4975e38aa_jpg.rf.51fcbd9912c833e517e5434525d3ac90.jpg,12
0.02008020525147929,0.002802561020710059,0.31407752403846156,0.007644924186390532,0.16616412846830803,168.83949704142012,49.101820628197586,0.2794760077662722,88.39183848002959,57.558495515902365,musa-acuminata-freshunripe-27f2a575-2653-11ec-b884-d8c4975e38aa_jpg.rf.f9168f30f4ae0f17c51bea6e9dee97e6.jpg,12
0.01580413276627219,0.00250208025147929,0.2801463110207101,0.19455551960059173,0.01613346453245596,126.78832285502959,74.62136765401897,0.01446352625739645,72.55736293454142,59.596309865014796,musa-acuminata-freshunripe-27f769c6-2653-11ec-8bd3-d8c4975e38aa_jpg.rf.b749077fc7688ed06f53d773958f26b6.jpg,12
0.022472494452662722,0.0031030417899408284,0.34767936390532544,0.15809333394970415,0.014172782422036982,134.0690585706361,72.6449496795766,0.013625647189349112,71.1335694803994,65.27914663461539,musa-acuminata-freshunripe-2848741d-2653-11ec-9675-d8c4975e38aa-Copy_jpg.rf.63c03a0c1d724881f1b2830fa1546b9e.jpg,12
0.02263429178994083,0.0036519970414201183,0.34793361686390534,0.009205112795857989,0.002368163086817815,162.78897582285504,49.042280005938814,0.00921089127218935,85.90103203587279,64.92034370377219,musa-acuminata-freshunripe-285de673-2653-11ec-ba0e-d8c4975e38aa_jpg.rf.6c30f20721a7da499553dc4fd0714727.jpg,12
0.022715190458579882,0.0037560096153846155,0.34703795303254437,0.009228226701183432,0.002358136821495193,162.78714404585799,49.043819774551956,0.0093958025147929,85.90463202662721,64.98181513498521,musa-acuminata-freshunripe-2862aab7-2653-11ec-ad13-d8c4975e38aa_jpg.rf.5e3d8c1b3254df9e00ae788b99aacb3c.jpg,12
0.0692608173076923,0.0008436575443786982,0.5496891179733728,0.0,0.0014870136817777735,153.04942908653845,40.21507834450965,0.005778476331360947,62.2235403568787,83.31241910133136,musa-acuminata-freshunripe-28e5c151-2653-11ec-b56a-d8c4975e38aa_jpg.rf.2327467845091f1218a1394a7d2ac6bd.jpg,12
0.020166882396449703,0.0036462185650887576,0.17060951368343194,0.0,0.0012730648157238554,214.67145317122782,26.775061750632148,0.009598049186390532,83.49113003883136,28.42084643121302,musa-acuminata-freshunripe-28f40e2c-2653-11ec-8a41-d8c4975e38aa_jpg.rf.ffec908ece07491d219caa7723804372.jpg,12
0.02647697855029586,0.0033168454142011835,0.23190181213017752,0.0035075351331360946,0.14474043625239616,191.55663484652368,46.11830831598586,0.24603018676035504,94.60899939903847,43.2586792714497,musa-acuminata-freshunripe-296b3a0b-2653-11ec-b6fc-d8c4975e38aa_jpg.rf.0c694ae3284c438bc7ec44b13ccd4a3e.jpg,12
0.05606277736686391,0.00610207100591716,0.5318047337278107,0.006269646819526627,0.001962309133643793,155.23087324334318,49.67384921491221,0.008950859837278106,68.81780464127219,83.45140301405326,musa-acuminata-freshunripe-296d9c3e-2653-11ec-813f-d8c4975e38aa_jpg.rf.35338f6c881ce1fd33314f2f1ad21fed.jpg,12
0.016590005547337278,0.0015486316568047338,0.15020571375739644,0.41725221893491127,0.024656430150514174,105.11937754252959,95.1788284690929,0.014573317307692308,57.40880408653846,35.921996348002956,musa-acuminata-freshunripe-296ffe54-2653-11ec-a6a7-d8c4975e38aa_jpg.rf.7a769ff135f2a01abfe971565b85fe79.jpg,12
0.02038646449704142,0.001987795857988166,0.11873035318047337,0.0,0.0010621498200068735,220.14430588942307,25.93897426312809,0.008159208579881656,93.9618216068787,22.612818971893493,musa-acuminata-freshunripe-297986eb-2653-11ec-b75a-d8c4975e38aa-Copy_jpg.rf.82149c11763db012d04609d38dc1f25a.jpg,12
0.10222702477810651,0.0006876386834319527,0.15247087647928995,0.002357618343195266,0.15987512402011753,189.49989598742604,44.16056248741809,0.2750785872781065,93.59954581176035,33.71613235022189,musa-acuminata-freshunripe-2aefb966-2653-11ec-bc72-d8c4975e38aa_jpg.rf.4361b35944d1624a196e28420b5c32f8.jpg,12
0.09138082470414201,0.0006009615384615385,0.13684587647928995,0.18618828587278108,0.017653400089795768,145.1094154493343,79.6420504025477,0.014503975591715977,74.439453125,33.4816475591716,musa-acuminata-freshunripe-2af47dda-2653-11ec-983e-d8c4975e38aa_jpg.rf.e8b550daed820d922c7117b330da00ac.jpg,12
0.13107895710059173,5.7784763313609464e-05,0.22341323039940827,0.22974066198224852,0.01660072230653625,134.44994105954143,83.22473365084954,0.010857757026627219,65.12597078402366,43.830511510724854,musa-acuminata-freshunripe-2bb0c7ed-2653-11ec-a092-d8c4975e38aa_jpg.rf.5d6a14f50fe67bca1cbc616be0d290a7.jpg,12
0.1415553346893491,2.3113905325443786e-05,0.258020525147929,0.0006240754437869823,0.15785875698236318,184.62536404400888,45.23502483393032,0.27248405140532544,85.4693220691568,46.77033445821006,musa-acuminata-freshunripe-2bc178d5-2653-11ec-97cf-d8c4975e38aa_jpg.rf.5f1228c9e6978328714552f5d3366a07.jpg,12
0.13280672152366865,2.3113905325443786e-05,0.24192746856508876,0.147668962647929,0.018171878304856653,147.21772720968934,73.92628721587818,0.012909116124260355,71.13317654400888,47.58092178254438,musa-acuminata-freshunripe-2bc63b50-2653-11ec-bda4-d8c4975e38aa_jpg.rf.dcf46f8ea5464e2d5854667158f3c1c1.jpg,12
0.17619152181952663,0.0,0.2998624722633136,0.0,0.0008589739512906372,174.61290564903845,44.91112041231453,0.0032128328402366863,84.5582817122781,55.76945035133136,musa-acuminata-freshunripe-2bd2262e-2653-11ec-aa4d-d8c4975e38aa_jpg.rf.b2a10525b7b9656336758f025b83e6de.jpg,12
0.007361778846153846,0.0,0.2567897096893491,1.1556952662721893e-05,0.0009192977992223051,183.6978030232988,52.733915911584255,0.006951507026627219,89.8231670673077,47.75903753698225,musa-acuminata-freshunripe-2cf74f64-2653-11ec-a785-d8c4975e38aa_jpg.rf.752fdb7bce3b095e76f76f712d56c847.jpg,12
0.0018375554733727811,0.0,0.30977255917159763,0.18322970599112426,0.019795316643686688,140.12198363535504,79.85895303061399,0.014249722633136095,61.064089080991124,55.27710105399408,musa-acuminata-freshunripe-2d629057-2653-11ec-b726-d8c4975e38aa_jpg.rf.b9ed80388e64feb8943812dd78b7209c.jpg,12
0.04513567862426036,1.733542899408284e-05,0.3247677052514793,0.16862749630177515,0.017613189387986783,142.72260424371302,76.92199205277352,0.011955667529585799,58.20719304733728,54.95812338202663,musa-acuminata-freshunripe-2e108ef7-2653-11ec-9144-d8c4975e38aa_jpg.rf.90ee1fdae337b2814e1fb021ba7bae03.jpg,12
0.06800688794378698,0.0,0.49605907914201186,0.0,0.0010338820094166715,161.11998428254438,45.47619372963296,0.004160502958579882,63.15203749075444,81.90604775332841,musa-acuminata-freshunripe-2e2f8997-2653-11ec-9640-d8c4975e38aa_jpg.rf.eab3ca02c21f3b06a47bcb5816a08ecb.jpg,12
0.058310604659763315,0.0,0.4589901534763314,0.0,0.0009723060550477998,167.26353897004438,47.955314694860334,0.005160179363905325,67.92352186575444,75.70829673631657,musa-acuminata-freshunripe-2ee24b53-2653-11ec-88f9-d8c4975e38aa_jpg.rf.d1fdf997a2830810e233cb7cfbbc42c3.jpg,12
0.04744706915680473,0.0,0.32687107063609466,0.0,0.0014613332734555908,177.5504460983728,45.1362778951165,0.0054722170857988165,76.31815712832841,55.51671713202663,musa-acuminata-freshunripe-2ef09878-2653-11ec-9237-d8c4975e38aa_jpg.rf.18d502f6e90c33d218958f4151da6581.jpg,12
0.04562107063609468,0.0,0.32644924186390534,0.0,0.0014679467513870866,177.55070035133136,45.13918209992745,0.005402875369822485,76.51348118528107,55.50128860022189,musa-acuminata-freshunripe-2ef09879-2653-11ec-b645-d8c4975e38aa_jpg.rf.2061d2e4c3dc26468cb69e532e53b04a.jpg,12
0.04590999445266272,0.0,0.5035942122781065,0.0,0.0008620945295321375,161.90638868343194,48.74307277397249,0.003368851701183432,66.4489991678994,82.79847563794378,musa-acuminata-freshunripe-2f950cfb-2653-11ec-8341-d8c4975e38aa_jpg.rf.db2b55d7cfc2affad3a4e64289c543c9.jpg,12
0.023154354659763312,0.0,0.27905417899408286,0.020247781065088757,0.018672524444309214,176.44214011649407,54.663311358600325,0.010227903106508876,79.33866494082841,51.97758529031065,musa-acuminata-freshunripe-2fed3d02-2653-11ec-8c26-d8c4975e38aa_jpg.rf.4ef7c42f29c47c09a71b2a88b3a8617c.jpg,12
0.024437176405325445,0.0,0.27949334319526625,0.0,0.0013037443243886682,180.8709088387574,48.74124165698129,0.005327755177514793,81.91487726516272,51.185049926035504,musa-acuminata-freshunripe-2fef9ede-2653-11ec-992f-d8c4975e38aa_jpg.rf.902b262701c873a82a3ad9a62f58b059.jpg,12
0.014729336168639053,0.0,0.2970541327662722,0.0,0.0009761727903850989,181.47760840421597,50.27400623434446,0.005686020710059172,70.80603966346153,54.10141225961539,musa-acuminata-freshunripe-31957c73-2653-11ec-a526-d8c4975e38aa-Copy_jpg.rf.26c48fec7137a61da7fc7200a6b386b5.jpg,12
0.016798030695266274,0.0,0.31842293823964496,0.0,0.0007772228554673256,179.87852487056213,51.1047075219555,0.005385539940828402,71.18949357433432,57.81116517196745,musa-acuminata-freshunripe-319f0516-2653-11ec-98a6-d8c4975e38aa_jpg.rf.35e68a93d70f262acbc6450a9978ee57.jpg,12
0.002155371671597633,0.0,0.24890786797337278,0.2012758875739645,0.018061245503897577,142.68168685281066,85.14618902627073,0.011117788461538462,65.32702708949704,46.15354567307692,musa-acuminata-freshunripe-320a4638-2653-11ec-9846-d8c4975e38aa_jpg.rf.65c5f80c8b8730739717273a3782df2b.jpg,12
0.0013579419378698225,0.0,0.2640532544378698,4.044933431952663e-05,0.12965606052102774,192.50808408838756,51.03629623593952,0.2158780972633136,77.90572415865384,44.56189903846154,musa-acuminata-freshunripe-32189307-2653-11ec-8e7a-d8c4975e38aa-Copy_jpg.rf.24593dfd869c4435a013366652d3f835.jpg,12
0.1358750924556213,0.0,0.22126941568047337,0.0,0.00033328604250243725,220.39277459319527,28.734340619494574,0.003883136094674556,52.78688979289941,26.39008182322485,musa-acuminata-freshunripe-32247de0-2653-11ec-a312-d8c4975e38aa-Copy_jpg.rf.268a3875690471a112078e10d72e4263.jpg,12
0.15559125369822485,0.0,0.2555646727071006,0.0,0.00038757858727810654,214.4078333025148,29.79232795915603,0.006119406434911242,46.3094605214497,31.108849158653847,musa-acuminata-freshunripe-341dc6ef-2653-11ec-9d7a-d8c4975e38aa_jpg.rf.f65745da86baffb3a112e1592848b53e.jpg,12
0.11760932877218935,0.0,0.2747492141272189,0.0,0.0004720177189859122,216.0947265625,27.847406597365456,0.005414432322485207,60.77135147004438,31.433079465606507,musa-acuminata-freshunripe-34c9646b-2653-11ec-be19-d8c4975e38aa_jpg.rf.736ace27fc5bfadf7a82b3c57cf8b434.jpg,12
0.0031897189349112424,0.0,0.32690574149408286,0.0,0.0011556958420328983,180.95280140532543,47.29612778846747,0.005876710428994083,76.32954072670118,55.50369244637574,musa-acuminata-freshunripe-34cbc552-2653-11ec-97f0-d8c4975e38aa_jpg.rf.80cac737bf4dc00035480533f7545a08.jpg,12
0.06580528846153846,5.778476331360947e-06,0.22071468195266272,0.22172013683431951,0.02043273387604211,137.25910687869822,86.85650596429639,0.011493389423076924,56.15110137758876,44.64831037352071,musa-acuminata-freshunripe-369eeaa8-2653-11ec-a52b-d8c4975e38aa_jpg.rf.97ce4e1c7a7e5fa62637e803eb41a083.jpg,12
0.12123821190828403,0.0,0.18920465051775148,0.0,0.0007548897219757704,216.67440019415682,30.91864847878979,0.006986177884615385,27.192186344304734,25.85360230214497,musa-acuminata-freshunripe-36b9239c-2653-11ec-855b-d8c4975e38aa_jpg.rf.792433cd5eba888add23c84511201474.jpg,12
0.047568417159763315,0.0005027274408284023,0.2689245099852071,0.07415518676035503,0.015849840007391446,159.10177630362426,68.7174216119529,0.012660641642011835,78.3705216808432,57.149598973742606,musa-acuminata-freshunripe-3876d585-2653-11ec-83fa-d8c4975e38aa-Copy_jpg.rf.95b8b2f2102e40dfc7fd94067f664c0f.jpg,12
0.0471408099112426,3.467085798816568e-05,0.2979671320266272,0.2001953125,0.019881849194628147,135.85214034763314,85.66634678545223,0.013452292899408283,62.988246579142015,57.126814441568044,musa-acuminata-freshunripe-399e60df-2653-11ec-aac3-d8c4975e38aa_jpg.rf.d53d139b1e74c91fcb0a0d18b0d88887.jpg,12
0.046851886094674555,4.044933431952663e-05,0.27634407359467456,0.0,0.00104112830525841,213.89065389238166,33.12612967012177,0.0074484559911242604,67.40573571560651,29.969888359837277,musa-acuminata-freshunripe-39b898b1-2653-11ec-bcde-d8c4975e38aa_jpg.rf.e15c839e3e7d2e52d889d9531ffa321a.jpg,12
0.05227787536982249,0.0001964681952662722,0.3090964774408284,0.0004622781065088757,0.0024203101421161337,178.37345714681953,54.78247811323047,0.008326784393491124,79.37858265532545,54.44660110022189,musa-acuminata-freshunripe-39bafaf1-2653-11ec-9d43-d8c4975e38aa_jpg.rf.d155dcc5ce471c9e0b235e0e2be40465.jpg,12
0.06445890347633136,0.00024847448224852073,0.42398414386094674,0.00659324149408284,0.001827662288157163,161.05594720784023,61.138769813975614,0.00871972078402367,71.19641041050296,78.95793847078403,musa-acuminata-freshunripe-39bd5cf5-2653-11ec-a760-d8c4975e38aa_jpg.rf.ace8b68d7457e8fa4d2e9e561b1229af.jpg,12
0.05083325628698225,1.1556952662721893e-05,0.32186113165680474,0.004235623150887574,0.0026068555091902524,164.3321583764793,51.42156645532106,0.008378790680473373,77.77081407174556,59.26369498890533,musa-acuminata-freshunripe-3a9d6783-2653-11ec-803f-d8c4975e38aa_jpg.rf.94bd833968c9a458fa8b2309817a60f4.jpg,12
0.056842871671597635,0.0,0.3240974019970414,5.200628698224852e-05,0.0024263324747566067,172.22028707470415,48.8907456717897,0.00866771449704142,80.59477279031066,55.46280394785503,musa-acuminata-freshunripe-3b207e26-2653-11ec-b0f9-d8c4975e38aa_jpg.rf.31bae0b353515e05f5e14de70d2bcf5e.jpg,12
0.07567492603550297,0.0,0.48745492788461536,0.001207701553254438,0.0009570112905224842,147.25352487056213,56.22998374398295,0.005454881656804734,62.51105422522189,91.9151315181213,musa-acuminata-freshunripe-3baabb38-2653-11ec-ad44-d8c4975e38aa_jpg.rf.c0292202bbbc726d2ad4d487c5be4a4f.jpg,12
0.06497896634615384,2.3113905325443786e-05,0.2964127218934911,0.005582008136094675,0.0018934339199090872,165.38941729844674,54.27201753323807,0.007460012943786982,69.9763024685651,59.96231277736686,musa-acuminata-freshunripe-3baf7f86-2653-11ec-9fe7-d8c4975e38aa_jpg.rf.5ac3437682e668c33567f774fafcb1dc.jpg,12
0.07237541605029586,1.733542899408284e-05,0.3013590976331361,0.0013752773668639054,0.001746124932211757,171.15064487795857,51.770044845155525,0.007402228180473373,68.00564557137574,56.56777574889053,musa-acuminata-freshunripe-3bb90809-2653-11ec-a87d-d8c4975e38aa_jpg.rf.a50bacee1f6b287ac674c44f99b96f77.jpg,12
0.0006703032544378698,0.0,0.5358207747781065,0.0,0.0007378272235287092,151.24311205621302,42.81366949969207,0.003946699334319527,72.78098419008876,79.5801532451923,musa-acuminata-freshunripe-62260e9a-1d0a-11ec-b1d1-d8c4975e38aa-Copy_jpg.rf.a46f5e413782f5f9cdcdd2e1b4c38108.jpg,12
0.013198039940828403,0.002392289201183432,0.30183871116863903,0.012007673816568048,0.0016905359856066696,160.7470298631657,46.984866283502996,0.008633043639053255,88.69675711908285,60.72342478735207,musa-acuminata-freshunripe-624a3116-1d0a-11ec-8f1d-d8c4975e38aa-Copy_jpg.rf.aca2c282712e90f94f4fccb99799964e.jpg,12
0.022258690828402365,0.0029239090236686392,0.303358450443787,0.01677491678994083,0.020017381032463765,162.99041350776628,49.457161032687125,0.01336561575443787,88.89627634985207,60.28806860207101,musa-acuminata-freshunripe-63487ec0-1d0a-11ec-a802-d8c4975e38aa-Copy_jpg.rf.149b465f01693e84031e8fae7d14bd43.jpg,12
0.07106948039940829,0.0018664478550295858,0.24806421042899407,0.02483589127218935,0.020376468021053838,179.66963295118344,54.335966011290054,0.013533191568047337,87.40822046042899,46.81114783653846,musa-acuminata-freshunripe-63e45b3a-1d0a-11ec-aabb-d8c4975e38aa_jpg.rf.66f2e6392627f4ace5dc18d946ca59e1.jpg,12
0.009407359467455622,0.00027736686390532545,0.2902181952662722,0.002086029955621302,0.14969346915958584,184.44120978180473,49.34982071517594,0.25943625184911245,90.77887504622781,49.97795511279586,musa-acuminata-freshunripe-649f44fe-1d0a-11ec-9399-d8c4975e38aa-Copy_jpg.rf.1cf5d56356ddc42bf3df6ef4d6702420.jpg,12
0.007442677514792899,0.00017913276627218934,0.1927237426035503,0.3948721801035503,0.02342190513611842,104.54414178069527,92.33958160605587,0.014677329881656804,57.200715375369825,42.29391642011834,musa-acuminata-freshunripe-64a426ff-1d0a-11ec-aea5-d8c4975e38aa_jpg.rf.60e01400f4736d595f866a12dcb406be.jpg,12
0.011637851331360947,0.0003582655325443787,0.2919517381656805,0.003686667899408284,0.0021523176747023534,175.3064383783284,48.94914390601335,0.009673169378698224,91.42425573224853,56.13347702477811,musa-acuminata-freshunripe-64aa8ffa-1d0a-11ec-9754-d8c4975e38aa_jpg.rf.06b36212bd18c48587532e6d31eedf5f.jpg,12
0.0,5.200628698224852e-05,0.17048238720414202,0.0,0.0009458117580978124,216.06267913276628,28.370959474925574,0.007379114275147929,91.15080667529585,27.20295164571006,musa-acuminata-freshunripe-64ae85cf-1d0a-11ec-b62f-d8c4975e38aa_jpg.rf.939d5db3db5e33e06444bf5019e3a386.jpg,12
0.0030857063609467457,0.0,0.36079072670118345,1.733542899408284e-05,0.0014582210378725987,173.72974644045857,48.767426163468365,0.007379114275147929,87.42525540865384,60.73507997411242,musa-acuminata-freshunripe-6545e05b-1d0a-11ec-b02a-d8c4975e38aa-Copy_jpg.rf.a5bb0868c708b91f8c17c3dfe6d21d30.jpg,12
0.007546690088757396,6.356323964497041e-05,0.21453749075443787,0.2096488997781065,0.018984119811671932,139.08099112426035,82.76454242533406,0.01398391272189349,76.98931559726331,48.60209989829882,musa-acuminata-freshunripe-65d7b2c8-1d0a-11ec-95c6-d8c4975e38aa_jpg.rf.5c0c1162a0fa6a45dffa0e72139fd05d.jpg,12
0.0,1.1556952662721893e-05,0.1414397651627219,0.0,0.0010229183081222229,217.75397559171597,27.715758556800175,0.00756980399408284,95.69685535318047,24.66702685835799,musa-acuminata-freshunripe-65df679c-1d0a-11ec-8807-d8c4975e38aa_jpg.rf.2568c6e5b3b6fcc7f66cc5c0d0af9c77.jpg,12
0.017306536612426034,0.0025887573964497044,0.12833995931952663,0.0,0.0012493106047707547,216.9836931397929,25.389878941251354,0.008332562869822485,92.91054918639053,25.18592825443787,musa-acuminata-freshunripe-66439767-1d0a-11ec-84a6-d8c4975e38aa_jpg.rf.9235b6ba289b7a58912d6a17ad3f1238.jpg,12
0.03199542344674556,0.003952477810650888,0.2528372318786982,0.002814117973372781,0.0025683943637883834,181.4231636002219,42.17677229827466,0.010389700443786983,92.98460613905326,49.27016110392012,musa-acuminata-freshunripe-66460859-1d0a-11ec-bb20-d8c4975e38aa_jpg.rf.526398514f8564b4b2aea71537eca896.jpg,12
0.03612703402366864,0.004842363165680473,0.364610299556213,0.009060650887573964,0.0018914532032422307,166.24438909948225,49.3371646622877,0.009557599852071006,84.08738211908285,65.5451819064349,musa-acuminata-freshunripe-66a84d00-1d0a-11ec-a5a9-d8c4975e38aa_jpg.rf.e25a18c6d803c56fdf8df4d3f3c188d7.jpg,12
0.01678647374260355,0.0030105861686390532,0.14934472078402367,0.0,0.0014080562742579273,215.12083371856508,25.870176699675685,0.008985530695266272,86.79803069526628,26.89407475036982,musa-acuminata-freshunripe-67cdb8ea-1d0a-11ec-86a9-d8c4975e38aa_jpg.rf.141f9fb6ec4e9fa78145637a293769ba.jpg,12
0.036155926405325445,0.004229844674556213,0.2908942769970414,0.0031723835059171597,0.0030781462233689543,178.2989379160503,43.17749985674685,0.011198687130177515,88.55364159578403,52.4452200443787,musa-acuminata-freshunripe-67d029fe-1d0a-11ec-9aaf-d8c4975e38aa_jpg.rf.3ea40979f83cedf0ccc9f4d9cbbb4cd4.jpg,12
